Source;Target;Label;Type
2048730;10727414;1;Undirected
2048730;931059;1;Undirected
2048730;12707717;3;Undirected
2048730;34365441;1;Undirected
2048730;42007838;1;Undirected
2048730;38737590;1;Undirected
2048730;53688992;1;Undirected
2048730;22650820;1;Undirected
2048730;7527840;1;Undirected
2048730;26128365;1;Undirected
2048730;37157599;1;Undirected
2048730;28500628;1;Undirected
2048730;7513585;1;Undirected
2048730;3029430;1;Undirected
2048730;77388290;1;Undirected
2048730;38503989;1;Undirected
2048730;3636424;1;Undirected
2048730;40026773;1;Undirected
2048730;19470878;1;Undirected
2048730;25807674;1;Undirected
2048730;17007008;1;Undirected
2048730;67051859;1;Undirected
2048730;65596584;1;Undirected
2048730;62677707;1;Undirected
2048730;52799462;1;Undirected
2048730;9196827;1;Undirected
2048730;42002044;1;Undirected
2048730;4722933;1;Undirected
2048730;47392376;1;Undirected
2048730;1627764;1;Undirected
2048730;19665312;1;Undirected
2048730;41569326;1;Undirected
2048730;24052821;1,2;Undirected
2048730;39370359;1;Undirected
2048730;41679326;1;Undirected
2048730;924900;1;Undirected
2048730;37870243;1;Undirected
2048730;11471641;1;Undirected
2048730;6140202;1;Undirected
2048730;12052358;1;Undirected
2048730;9080529;1;Undirected
2048730;38492588;1;Undirected
2048730;1397486;1;Undirected
2048730;14227592;1;Undirected
2048730;71289382;1;Undirected
2048730;22376034;1;Undirected
2048730;40340613;1;Undirected
2048730;26027970;1;Undirected
2048730;387363;1;Undirected
2048730;32959425;1;Undirected
2048730;16546169;1;Undirected
2048730;31714317;1;Undirected
2048730;46326179;1;Undirected
2048730;7873337;1;Undirected
2048730;990295;1;Undirected
2048730;26774722;1;Undirected
2048730;42314138;1;Undirected
2048730;39642810;1;Undirected
2048730;58695339;1;Undirected
2048730;22053728;1;Undirected
2048730;13511590;1;Undirected
2048730;22627853;1;Undirected
2048730;25340684;1;Undirected
2048730;47708888;1;Undirected
2048730;10606235;1;Undirected
2048730;18386360;1;Undirected
2048730;5403351;1;Undirected
2048730;36290609;1;Undirected
2048730;57442705;1;Undirected
2048730;5885446;1;Undirected
2048730;185358;3;Undirected
2048730;6775700;1;Undirected
2048730;42776565;1;Undirected
2048730;6957699;1;Undirected
2048730;24191158;1;Undirected
2048730;54087444;1;Undirected
2048730;24177663;1;Undirected
2048730;55037799;1;Undirected
2048730;11051893;1;Undirected
2048730;17279626;3;Undirected
2048730;21033656;1;Undirected
2048730;47427656;1;Undirected
2048730;42219028;1;Undirected
2048730;12688232;1;Undirected
2048730;34827475;1;Undirected
2048730;71954500;1;Undirected
2048730;1009669;1;Undirected
2048730;37004233;1;Undirected
2048730;47148437;1;Undirected
2048730;26445096;1;Undirected
12829088;10554269;1;Undirected
12829088;10363399;1;Undirected
12829088;3667377;1;Undirected
12829088;1180144;4;Undirected
71051868;1076223;1;Undirected
71051868;36901037;1;Undirected
71051868;30323926;1;Undirected
71051868;1281968;1;Undirected
71051868;12696447;1;Undirected
71051868;25696970;1;Undirected
71051868;12358082;1;Undirected
71051868;8670624;1;Undirected
71051868;5195109;1;Undirected
71051868;10579445;1;Undirected
71051868;5522182;1;Undirected
71051868;12015741;1;Undirected
71051868;2865854;1;Undirected
84912;295161;3;Undirected
84912;1774737;1;Undirected
84912;8822328;1;Undirected
84912;11079485;2;Undirected
84912;2599571;2;Undirected
84912;63965;1;Undirected
84912;6600;1,4;Undirected
84912;77027;1,2,4;Undirected
84912;8097817;1;Undirected
84912;12484758;4;Undirected
84912;18941744;1,4;Undirected
84912;9733949;4;Undirected
84912;9997647;1;Undirected
84912;29011;1;Undirected
84912;984275;1;Undirected
84912;25891923;1;Undirected
84912;37118;1,2;Undirected
84912;7190779;2;Undirected
84912;30319004;1;Undirected
84912;11042758;1;Undirected
84912;17681;1;Undirected
84912;1262883;1;Undirected
84912;9397;1;Undirected
84912;29733;1,2,4;Undirected
84912;19537878;1;Undirected
84912;4190856;1;Undirected
84912;64852986;1;Undirected
84912;623264;1,2;Undirected
84912;8413811;1;Undirected
84912;416111;1,2;Undirected
84912;8667;1,2;Undirected
84912;338651;1;Undirected
889613;2767331;1;Undirected
889613;18777887;4;Undirected
889613;1691209;1;Undirected
889613;3798590;1;Undirected
889613;2390099;1;Undirected
10722151;6231368;1,2;Undirected
10722151;11064048;1;Undirected
10722151;4020829;2;Undirected
23296421;7705388;1,2;Undirected
23296421;923951;1;Undirected
23296421;32085727;1;Undirected
23296421;29891298;1;Undirected
23296421;1016878;1,2;Undirected
23296421;5136601;1,2;Undirected
23296421;6037331;1;Undirected
23296421;1149822;1,2;Undirected
23296421;22017928;1;Undirected
23296421;1319795;1;Undirected
23296421;2336204;1,2;Undirected
23296421;6898646;1;Undirected
23296421;5781499;2;Undirected
23296421;11837915;1,2;Undirected
23296421;12391637;1;Undirected
23296421;10090942;1;Undirected
3347579;3601520;4;Undirected
3347579;4809281;1;Undirected
3347579;13275297;1;Undirected
3347579;7455901;1;Undirected
3347579;168372;4;Undirected
3347579;7025840;1;Undirected
3347579;6871032;1;Undirected
3347579;1840384;1;Undirected
3347579;7353146;4;Undirected
3347579;1295771;1;Undirected
11286504;13168184;1;Undirected
11929719;859702;1;Undirected
11929719;24927874;1;Undirected
11929719;3182808;1;Undirected
11929719;2571627;1;Undirected
11929719;527097;1;Undirected
11929719;3396589;1;Undirected
65284180;38737590;3;Undirected
65284180;22650820;3;Undirected
65284180;47403484;3;Undirected
65284180;71976116;1;Undirected
65284180;12358082;1;Undirected
733059;1825982;1,2;Undirected
733059;618920;1;Undirected
733059;5556412;2;Undirected
733059;4172633;1,2;Undirected
733059;1956261;1;Undirected
26521945;12358082;1;Undirected
4270270;10554269;1;Undirected
4270270;998267;4;Undirected
4270270;7748938;1;Undirected
4270270;2683310;1;Undirected
4270270;741613;1;Undirected
4270270;6947826;1;Undirected
4270270;11536731;1;Undirected
4270270;3880562;1;Undirected
4270270;39004840;1;Undirected
4270270;109850;4;Undirected
4270270;4473285;1;Undirected
4270270;4114087;1;Undirected
4270270;1826286;1,4;Undirected
4270270;7714481;1;Undirected
4270270;228807;4;Undirected
4270270;3727083;1;Undirected
4270270;1178740;1;Undirected
4270270;5398107;1;Undirected
4270270;5082568;3;Undirected
4270270;5319220;1;Undirected
4270270;4002021;1;Undirected
4270270;34116485;4;Undirected
4270270;5642783;1;Undirected
4270270;8626917;1;Undirected
4270270;5336805;1,4;Undirected
4270270;15745014;1;Undirected
4270270;266155;1;Undirected
4270270;1868346;1;Undirected
4270270;12712603;1;Undirected
4270270;4786414;1;Undirected
4270270;4134606;1;Undirected
5092645;34166043;3;Undirected
5092645;10554269;1;Undirected
5092645;3818130;3;Undirected
5092645;2683310;3;Undirected
5092645;76437507;3;Undirected
5092645;5871080;3;Undirected
5092645;26457;3;Undirected
5092645;26445096;3;Undirected
5092645;5197764;3;Undirected
5092645;18941744;3;Undirected
5092645;43634;3;Undirected
5092645;8096178;3;Undirected
5092645;9590865;3;Undirected
5092645;1281901;3;Undirected
5092645;31534;3;Undirected
5092645;6700601;3;Undirected
5092645;134486;3;Undirected
5092645;9127879;3;Undirected
5092645;14103284;1;Undirected
5092645;2135494;3;Undirected
5092645;12686560;3;Undirected
5092645;3871968;3;Undirected
5092645;73203760;3;Undirected
5092645;6549560;3;Undirected
5092645;22314710;1;Undirected
5092645;1340981;3;Undirected
35465052;18941744;1;Undirected
35465052;73765367;3;Undirected
35465052;3035711;1;Undirected
35465052;269542;3;Undirected
13878258;11348391;1;Undirected
13878258;949094;3;Undirected
8421576;1506368;1;Undirected
31719456;1825982;1;Undirected
31719456;2134690;3;Undirected
31719456;50975196;3;Undirected
31719456;12523057;3;Undirected
31719456;32079366;3;Undirected
30298908;1506368;1;Undirected
30298908;16858597;1;Undirected
14723809;712259;1;Undirected
14723809;12556764;1;Undirected
14723809;2571627;1;Undirected
14723809;859702;1;Undirected
234169;17268078;1;Undirected
234169;25626378;3;Undirected
234169;22190769;4;Undirected
234169;63965;1;Undirected
234169;26470208;1;Undirected
234169;15977004;1;Undirected
234169;16962177;1;Undirected
234169;190083;3;Undirected
234169;7294532;1;Undirected
234169;416111;1;Undirected
234169;18581987;1;Undirected
234169;25208643;1;Undirected
234169;1262883;3;Undirected
234169;30815277;4;Undirected
86337309;25775942;1;Undirected
86337309;32873561;1;Undirected
17687627;5465757;1;Undirected
17687627;18317671;1;Undirected
17687627;2597891;1;Undirected
17687627;12358082;1;Undirected
5630434;1690502;2;Undirected
5630434;2967322;1;Undirected
155416;1702214;2;Undirected
155416;1010377;1,2;Undirected
155416;7074;1;Undirected
155416;349109;1;Undirected
155416;11195801;1,2;Undirected
155416;10024248;1;Undirected
155416;19129364;2;Undirected
155416;614639;1,2;Undirected
1146704;10554269;1;Undirected
1146704;7542054;1;Undirected
1146704;1269549;1;Undirected
1146704;2781147;1;Undirected
493655;25369803;3;Undirected
493655;19778857;1,2;Undirected
493655;10368080;1;Undirected
493655;1402162;2;Undirected
493655;697507;2;Undirected
493655;9055271;2;Undirected
493655;1688817;1,2;Undirected
493655;6086775;1,2;Undirected
493655;24350;3;Undirected
493655;5061944;3;Undirected
493655;86603647;1;Undirected
493655;620652;3;Undirected
493655;17377430;1,2,3;Undirected
493655;1374334;2;Undirected
493655;31534;3;Undirected
493655;1484246;2;Undirected
493655;27596928;3;Undirected
493655;8031004;2;Undirected
493655;45640721;3;Undirected
493655;9705;2;Undirected
493655;29733;3;Undirected
493655;753308;3;Undirected
493655;10482234;1,2;Undirected
493655;23150624;2;Undirected
493655;37907602;3;Undirected
493655;8667;2;Undirected
493655;8121443;1,2;Undirected
1288009;10495391;1;Undirected
1288009;50470;1;Undirected
1288009;1312933;1;Undirected
1288009;224865;1;Undirected
1288009;2618896;4;Undirected
1288009;2079;4;Undirected
1288009;14210610;1;Undirected
1288009;1460792;1;Undirected
1288009;1900267;1;Undirected
1288009;17471890;4;Undirected
1288009;1066355;1;Undirected
1288009;1677577;1;Undirected
1288009;2210089;1;Undirected
1288009;1397358;1;Undirected
17281565;1825982;1,2;Undirected
17281565;17372231;1,2;Undirected
17281565;11150545;1;Undirected
17281565;4970944;1,2,4;Undirected
17281565;18398116;1;Undirected
631458;11320495;1;Undirected
631458;62083019;3;Undirected
631458;12747580;1;Undirected
631458;3446850;1;Undirected
631458;14561200;4;Undirected
631458;793007;4;Undirected
631458;34790;1,4;Undirected
631458;1882929;4;Undirected
631458;3865550;3;Undirected
631458;461715;4;Undirected
631458;1763756;1,3;Undirected
631458;2149536;4;Undirected
631458;10141048;4;Undirected
631458;782091;1;Undirected
631458;2540217;1;Undirected
631458;12484758;1,4;Undirected
631458;704916;3;Undirected
631458;1344348;4;Undirected
631458;917631;1;Undirected
631458;28380974;4;Undirected
631458;12128;3;Undirected
631458;3158292;4;Undirected
631458;28553690;1;Undirected
631458;16806401;4;Undirected
631458;12707717;3;Undirected
631458;10554269;1;Undirected
631458;4214954;4;Undirected
631458;3727083;1;Undirected
631458;11890308;1;Undirected
631458;4918642;1;Undirected
631458;12015741;3;Undirected
631458;21405759;3;Undirected
631458;10551316;3;Undirected
631458;103913;1;Undirected
631458;1872377;1;Undirected
631458;3667377;1;Undirected
631458;3909979;4,3;Undirected
631458;5962491;1;Undirected
631458;3113998;1;Undirected
631458;1391921;3;Undirected
631458;6111433;4;Undirected
631458;185358;3;Undirected
631458;723728;4;Undirected
631458;10627841;4;Undirected
631458;9705;4;Undirected
631458;29733;4;Undirected
631458;12445240;1;Undirected
631458;10934560;1;Undirected
631458;17279626;3;Undirected
631458;14929226;3;Undirected
631458;2500580;4;Undirected
631458;28878399;3;Undirected
631458;77027;4;Undirected
631458;1279051;1;Undirected
631458;1544684;1;Undirected
631458;1127366;4;Undirected
631458;1048075;1;Undirected
631458;6928483;4;Undirected
631458;786303;4;Undirected
631458;1521603;3;Undirected
631458;596407;3;Undirected
631458;37853840;3;Undirected
631458;199141;1;Undirected
631458;338651;4;Undirected
631458;56119;3;Undirected
631458;7939457;1;Undirected
3833943;1361450;1;Undirected
3833943;561515;1;Undirected
3833943;1076223;1;Undirected
3833943;11864377;1;Undirected
3833943;4982788;1;Undirected
3833943;55121074;3;Undirected
3833943;12358082;1;Undirected
3833943;6608954;1;Undirected
3833943;2295634;1;Undirected
3833943;719957;1;Undirected
3833943;439986;1;Undirected
3833943;5522182;1;Undirected
3833943;2967322;1;Undirected
3833943;292549;1;Undirected
3833943;943321;1;Undirected
3833943;5092967;1;Undirected
3833943;2865854;1;Undirected
11471829;12304064;1;Undirected
7267381;10554269;1;Undirected
35430;13898988;1;Undirected
35430;8564278;3;Undirected
35430;4055693;1;Undirected
35430;11429;4;Undirected
35430;10421;1,2,3;Undirected
35430;697507;3;Undirected
35430;7147319;1;Undirected
46534206;24812963;1;Undirected
875160;175936;2;Undirected
875160;24998;2;Undirected
875160;8328821;2;Undirected
875160;11051893;2;Undirected
875160;12358082;1;Undirected
70141739;86603647;1;Undirected
5319220;4002021;1;Undirected
5319220;2500580;1;Undirected
5319220;8626917;1;Undirected
5319220;3727083;1;Undirected
5319220;6947826;1;Undirected
5319220;5336805;1;Undirected
5319220;7198653;1;Undirected
5319220;7748938;1;Undirected
5319220;4473285;1;Undirected
5319220;282273;4;Undirected
5319220;3880562;1;Undirected
5319220;4114087;1;Undirected
5319220;4786414;1;Undirected
5319220;5398107;1;Undirected
5319220;10554269;1;Undirected
5319220;1826286;1;Undirected
5319220;4134606;1;Undirected
93432;11176379;1;Undirected
93432;20372036;1;Undirected
93432;66195;1;Undirected
93432;17888477;1;Undirected
93432;8367543;3;Undirected
93432;49941147;1;Undirected
93432;53020;1;Undirected
18871865;12304064;1;Undirected
4284032;18941744;1,3;Undirected
4284032;9345666;3;Undirected
4284032;934464;1;Undirected
4284032;79822613;1,3;Undirected
4284032;7562345;1;Undirected
4284032;419288;3;Undirected
4284032;589078;1;Undirected
4284032;5871080;3;Undirected
4284032;133628;3;Undirected
4284032;31589988;3;Undirected
4284032;7676279;3;Undirected
4284032;37907602;3;Undirected
4284032;10399580;3;Undirected
4284032;42039;3;Undirected
4284032;3780246;3;Undirected
4284032;318753;1;Undirected
4284032;31534;3;Undirected
4284032;99666;3;Undirected
4284032;1333990;3;Undirected
4284032;45640721;3;Undirected
4284032;6610390;3;Undirected
4284032;3157102;3;Undirected
4284032;1127366;3;Undirected
4284032;15745014;3;Undirected
4284032;1340981;3;Undirected
4284032;28647523;3;Undirected
7541944;16486787;1;Undirected
7541944;168372;1,2;Undirected
7541944;12112993;2;Undirected
7541944;366449;1,2;Undirected
7541944;134486;1,2;Undirected
7541944;89691;1,2;Undirected
7541944;2013;2;Undirected
7541944;53020;1,2;Undirected
4892011;6920761;1;Undirected
4892011;18618550;1;Undirected
4892011;19653336;1;Undirected
4892011;11212566;1;Undirected
4892011;7854520;1;Undirected
623264;63965;1;Undirected
623264;2011624;4;Undirected
623264;793007;4;Undirected
623264;34790;4;Undirected
623264;32551;1;Undirected
623264;6600;1,2;Undirected
623264;16739628;4;Undirected
623264;77027;1,2;Undirected
623264;8097817;1;Undirected
623264;4692339;1;Undirected
623264;6121302;1,2,4;Undirected
623264;30971;1;Undirected
623264;66195;4;Undirected
623264;106788;4;Undirected
623264;5061944;1;Undirected
623264;11429;4;Undirected
623264;25891923;1;Undirected
623264;37118;1,2,4;Undirected
623264;12514649;1,2;Undirected
623264;11042758;1;Undirected
623264;713397;1;Undirected
623264;12021891;4;Undirected
623264;29733;1,2,4,3;Undirected
623264;64852986;1;Undirected
623264;13733788;1,2;Undirected
623264;442971;4;Undirected
623264;25208643;4;Undirected
1544684;12686560;3;Undirected
1544684;17268078;3;Undirected
1544684;11320495;1;Undirected
1544684;25626378;3;Undirected
1544684;9965060;3;Undirected
1544684;3446850;1;Undirected
1544684;9345666;3;Undirected
1544684;168372;3;Undirected
1544684;7052348;1;Undirected
1544684;7472883;1;Undirected
1544684;1929195;1;Undirected
1544684;8991996;3;Undirected
1544684;557613;1;Undirected
1544684;8580170;1;Undirected
1544684;2540217;1;Undirected
1544684;419288;3;Undirected
1544684;1344348;3;Undirected
1544684;9733949;3;Undirected
1544684;4180041;3;Undirected
1544684;8180565;1;Undirected
1544684;40346765;1;Undirected
1544684;28553690;1;Undirected
1544684;36445671;3;Undirected
1544684;8367543;1;Undirected
1544684;1010495;1;Undirected
1544684;14006349;3;Undirected
1544684;1127366;3;Undirected
1544684;2926592;1;Undirected
1544684;2601681;1;Undirected
1544684;50764963;3;Undirected
1544684;103913;1;Undirected
1544684;935201;1;Undirected
1544684;4827003;1;Undirected
1544684;5962491;1;Undirected
1544684;27864357;1;Undirected
1544684;3871338;1;Undirected
1544684;7787685;3;Undirected
1544684;34790;3;Undirected
1544684;15977004;3;Undirected
1544684;12445240;1;Undirected
1544684;4894386;1;Undirected
1544684;9705;3;Undirected
1544684;11251800;3;Undirected
1544684;18016570;1;Undirected
1544684;24931077;3;Undirected
1544684;11527969;1,3;Undirected
1544684;18968100;3;Undirected
1544684;19543614;3;Undirected
1544684;85319;3;Undirected
1544684;2040759;3;Undirected
1544684;83860;4;Undirected
1544684;9678382;3;Undirected
1544684;7676279;3;Undirected
1544684;21405759;3;Undirected
1544684;3871968;1;Undirected
1544684;17279626;3;Undirected
1544684;199141;1;Undirected
29562291;973957;1;Undirected
24928939;1825982;1;Undirected
24928939;5082568;3;Undirected
24928939;21013831;1;Undirected
3458950;7571631;1;Undirected
3458950;10554269;1;Undirected
3458950;1345551;3;Undirected
3458950;8903677;1;Undirected
3458950;55304175;1;Undirected
3458950;39642810;3;Undirected
3458950;2372330;3;Undirected
3458950;5824823;1;Undirected
3458950;2384630;1;Undirected
3458950;31589988;3;Undirected
3458950;2264692;3;Undirected
3458950;37907602;3;Undirected
3458950;50805920;1;Undirected
3458950;7049942;1;Undirected
3458950;40026773;1;Undirected
3458950;61839593;1;Undirected
3458950;14561200;3;Undirected
3458950;1118642;3;Undirected
3458950;99666;3;Undirected
3458950;11536731;1;Undirected
3458950;6874268;1;Undirected
3458950;6398274;1;Undirected
3458950;45640721;3;Undirected
3458950;10934560;1;Undirected
3458950;4158540;1;Undirected
3458950;15745014;1;Undirected
3458950;7992907;3;Undirected
3458950;8513614;1;Undirected
3458950;41679326;1;Undirected
3458950;1269549;1;Undirected
3458950;11047531;1;Undirected
3458950;1178740;1;Undirected
7805346;4230343;3;Undirected
7805346;38776202;3;Undirected
7805346;810255;4;Undirected
7805346;48137035;3;Undirected
7805346;7835938;3;Undirected
7805346;661372;3;Undirected
7805346;2540217;3;Undirected
7805346;12484758;3;Undirected
7805346;704916;3;Undirected
7805346;8712195;3;Undirected
7805346;736673;3;Undirected
7805346;3636424;3;Undirected
7805346;4918642;3;Undirected
7805346;6452907;3;Undirected
7805346;18255308;3;Undirected
7805346;1343245;3;Undirected
7805346;10598155;4;Undirected
7805346;9127879;3;Undirected
7805346;21948102;3;Undirected
7805346;1645425;3;Undirected
7805346;5482469;3;Undirected
7805346;637809;3;Undirected
7805346;2031336;3;Undirected
7805346;1004184;1;Undirected
7805346;50768884;3;Undirected
7805346;85319;3;Undirected
7805346;6549560;3;Undirected
7805346;19543614;3;Undirected
7805346;3871968;3;Undirected
660885;859702;1;Undirected
3713992;11498599;4;Undirected
3713992;1939871;3;Undirected
3713992;1345551;1;Undirected
3713992;5060528;3;Undirected
3713992;38053539;3;Undirected
3713992;9513954;4;Undirected
3713992;697507;3;Undirected
3713992;1402758;4;Undirected
3713992;77794663;3;Undirected
3713992;368586;3;Undirected
3713992;133628;3;Undirected
3713992;4180041;3;Undirected
3713992;2072860;4;Undirected
3713992;56119;3;Undirected
3713992;45640721;3;Undirected
3713992;15847190;3;Undirected
3713992;11429;4;Undirected
3713992;620652;4;Undirected
3713992;6121302;3;Undirected
3713992;1759150;1;Undirected
3713992;32495242;1,2;Undirected
3713992;1082298;1;Undirected
3713992;17377430;3;Undirected
3713992;50027065;4;Undirected
3713992;454305;4;Undirected
3713992;28380974;4;Undirected
3713992;19301474;4;Undirected
3713992;35590314;3;Undirected
3713992;10328932;3;Undirected
3713992;8819524;3;Undirected
3713992;10421;3;Undirected
3713992;9705;3;Undirected
3713992;1364519;3;Undirected
3713992;42300;3;Undirected
3713992;2618896;4;Undirected
3713992;1521603;3;Undirected
3713992;16451006;4;Undirected
3713992;1870800;4;Undirected
28396401;11348391;1;Undirected
3934825;753308;1,2;Undirected
3934825;63965;1;Undirected
3934825;1374334;1,2;Undirected
3934825;793007;1,2;Undirected
3934825;40053;2;Undirected
3934825;2797504;2;Undirected
3934825;1175494;1,2;Undirected
3934825;959422;1;Undirected
3934825;697507;2;Undirected
28927981;11320495;4;Undirected
28927981;11471641;1;Undirected
28927981;52490521;1;Undirected
28927981;37045236;1;Undirected
28927981;4013628;4;Undirected
28927981;38492588;4,3;Undirected
28927981;3765336;1;Undirected
28927981;38651888;1;Undirected
28927981;133628;4;Undirected
28927981;42776565;1;Undirected
28927981;32959425;1;Undirected
28927981;37907602;1;Undirected
28927981;23098085;1;Undirected
28927981;37191886;1;Undirected
28927981;37157599;1;Undirected
28927981;4918642;4;Undirected
28927981;12052358;1;Undirected
28927981;39324954;1;Undirected
28927981;1872377;4;Undirected
28927981;3667377;4;Undirected
28927981;8945543;1;Undirected
28927981;21823810;1;Undirected
28927981;40629906;1;Undirected
28927981;42976186;1;Undirected
28927981;933564;4;Undirected
28927981;5570876;3;Undirected
28927981;34116485;4;Undirected
28927981;2500580;4;Undirected
28927981;12358082;1;Undirected
28927981;1048075;4;Undirected
28927981;39370359;1;Undirected
15409907;14666650;1;Undirected
15409907;45791524;1;Undirected
15409907;10047084;1;Undirected
15409907;16481644;1;Undirected
15409907;18834290;1;Undirected
15409907;22489066;1;Undirected
