Source;Target;Label;Type
2188;554;4;Undirected
3408;520;1;Undirected
3408;3031;1;Undirected
3408;2918;1;Undirected
3408;583;1;Undirected
3408;2169;1;Undirected
3408;2785;1;Undirected
3408;2125;1;Undirected
3408;1748;1;Undirected
3408;1337;1;Undirected
3408;1924;1;Undirected
3408;1388;1;Undirected
3408;2092;1;Undirected
3408;1008;1;Undirected
99;213;3;Undirected
99;741;1;Undirected
99;1761;1;Undirected
99;1972;2;Undirected
99;949;2;Undirected
99;85;1;Undirected
99;10;1,4;Undirected
99;92;1,2,4;Undirected
99;1683;1;Undirected
99;2138;4;Undirected
99;2530;1,4;Undirected
99;1838;4;Undirected
99;1864;1;Undirected
99;43;1;Undirected
99;489;1;Undirected
99;2792;1;Undirected
99;56;1,2;Undirected
99;1579;2;Undirected
99;2917;1;Undirected
99;1963;1;Undirected
99;28;1;Undirected
99;574;1;Undirected
99;17;1;Undirected
99;44;1,2,4;Undirected
99;2549;1;Undirected
99;1205;1;Undirected
99;3368;1;Undirected
99;352;1,2;Undirected
99;1715;1;Undirected
99;262;1,2;Undirected
99;15;1,2;Undirected
99;228;1;Undirected
452;988;1;Undirected
452;2517;4;Undirected
452;717;1;Undirected
452;1145;1;Undirected
452;892;1;Undirected
1937;1468;1,2;Undirected
1937;1969;1;Undirected
1937;1181;2;Undirected
2700;1639;1,2;Undirected
2700;462;1;Undirected
2700;2955;1;Undirected
2700;2913;1;Undirected
2700;506;1,2;Undirected
2700;1335;1,2;Undirected
2700;1453;1;Undirected
2700;542;1,2;Undirected
2700;2653;1;Undirected
2700;599;1;Undirected
2700;884;1,2;Undirected
2700;1538;1;Undirected
2700;1418;2;Undirected
2700;2074;1,2;Undirected
2700;2126;1;Undirected
2700;1876;1;Undirected
1083;1123;4;Undirected
1083;1282;1;Undirected
1083;2226;1;Undirected
1083;1612;1;Undirected
1083;150;4;Undirected
1083;1557;1;Undirected
1083;1532;1;Undirected
1083;765;1;Undirected
1083;1601;4;Undirected
1083;586;1;Undirected
2000;2218;1;Undirected
2083;442;1;Undirected
2083;2755;1;Undirected
2083;1061;1;Undirected
2083;940;1;Undirected
2083;313;1;Undirected
2083;1091;1;Undirected
3371;3067;3;Undirected
3371;2679;3;Undirected
3371;3186;3;Undirected
3371;3420;1;Undirected
3371;2125;1;Undirected
398;759;1,2;Undirected
398;348;1;Undirected
398;1392;2;Undirected
398;1202;1,2;Undirected
398;797;1;Undirected
2816;2125;1;Undirected
1223;1922;1;Undirected
1223;497;4;Undirected
1223;1642;1;Undirected
1223;977;1;Undirected
1223;400;1;Undirected
1223;1544;1;Undirected
1223;2030;1;Undirected
1223;1161;1;Undirected
1223;3073;1;Undirected
1223;122;4;Undirected
1223;1244;1;Undirected
1223;1190;1;Undirected
1223;760;1,4;Undirected
1223;1640;1;Undirected
1223;180;4;Undirected
1223;1137;1;Undirected
1223;553;1;Undirected
1223;1366;1;Undirected
1223;1324;3;Undirected
1223;1355;1;Undirected
1223;1176;1;Undirected
1223;2983;4;Undirected
1223;1403;1;Undirected
1223;1744;1;Undirected
1223;1356;1,4;Undirected
1223;2367;1;Undirected
1223;200;1;Undirected
1223;772;1;Undirected
1223;2172;1;Undirected
1223;1281;1;Undirected
1223;1195;1;Undirected
1326;2984;3;Undirected
1326;1922;1;Undirected
1326;1150;3;Undirected
1326;977;3;Undirected
1326;3449;3;Undirected
1326;1434;3;Undirected
1326;38;3;Undirected
1326;2811;3;Undirected
1326;1339;3;Undirected
1326;2530;3;Undirected
1326;64;3;Undirected
1326;1681;3;Undirected
1326;1823;3;Undirected
1326;582;3;Undirected
1326;49;3;Undirected
1326;1511;3;Undirected
1326;137;3;Undirected
1326;1788;3;Undirected
1326;2279;1;Undirected
1326;840;3;Undirected
1326;2166;3;Undirected
1326;1160;3;Undirected
1326;3429;3;Undirected
1326;1490;3;Undirected
1326;2667;1;Undirected
1326;605;3;Undirected
3013;2530;1;Undirected
3013;3431;3;Undirected
3013;1033;1;Undirected
3013;202;3;Undirected
2263;2009;1;Undirected
2263;475;3;Undirected
1718;661;1;Undirected
2946;759;1;Undirected
2946;839;3;Undirected
2946;3230;3;Undirected
2946;2146;3;Undirected
2946;2954;3;Undirected
2916;661;1;Undirected
2916;2413;1;Undirected
2310;390;1;Undirected
2310;2150;1;Undirected
2310;940;1;Undirected
2310;442;1;Undirected
184;2437;1;Undirected
184;2782;3;Undirected
184;2663;4;Undirected
184;85;1;Undirected
184;2812;1;Undirected
184;2375;1;Undirected
184;2418;1;Undirected
184;163;3;Undirected
184;1592;1;Undirected
184;262;1;Undirected
184;2509;1;Undirected
184;2767;1;Undirected
184;574;3;Undirected
184;2930;4;Undirected
3483;2789;1;Undirected
3483;2965;1;Undirected
2465;1379;1;Undirected
2465;2492;1;Undirected
2465;948;1;Undirected
2465;2125;1;Undirected
1400;714;2;Undirected
1400;1021;1;Undirected
143;719;2;Undirected
143;500;1,2;Undirected
143;11;1;Undirected
143;231;1;Undirected
143;1995;1,2;Undirected
143;1866;1;Undirected
143;2537;2;Undirected
143;345;1,2;Undirected
541;1922;1;Undirected
541;1624;1;Undirected
541;576;1;Undirected
541;991;1;Undirected
295;2773;3;Undirected
295;2562;1,2;Undirected
295;1906;1;Undirected
295;630;2;Undirected
295;387;2;Undirected
295;1781;2;Undirected
295;713;1,2;Undirected
295;1456;1,2;Undirected
295;33;3;Undirected
295;1322;3;Undirected
295;3484;1;Undirected
295;349;3;Undirected
295;2449;1,2,3;Undirected
295;621;2;Undirected
295;49;3;Undirected
295;654;2;Undirected
295;2838;3;Undirected
295;1674;2;Undirected
295;3161;3;Undirected
295;18;2;Undirected
295;44;3;Undirected
295;403;3;Undirected
295;1917;1,2;Undirected
295;2693;2;Undirected
295;3050;3;Undirected
295;15;2;Undirected
295;1684;1,2;Undirected
584;1918;1;Undirected
584;71;1;Undirected
584;592;1;Undirected
584;178;1;Undirected
584;957;4;Undirected
584;4;4;Undirected
584;2287;1;Undirected
584;647;1;Undirected
584;780;1;Undirected
584;2455;4;Undirected
584;515;1;Undirected
584;710;1;Undirected
584;859;1;Undirected
584;626;1;Undirected
2442;759;1,2;Undirected
2442;2448;1,2;Undirected
2442;1983;1;Undirected
2442;1308;1,2,4;Undirected
2442;2501;1;Undirected
354;2004;1;Undirected
354;3352;3;Undirected
354;2177;1;Undirected
354;1102;1;Undirected
354;2300;4;Undirected
354;423;4;Undirected
354;53;1,4;Undirected
354;778;4;Undirected
354;1158;3;Undirected
354;285;4;Undirected
354;740;1,3;Undirected
354;844;4;Undirected
354;1882;4;Undirected
354;416;1;Undirected
354;933;1;Undirected
354;2138;1,4;Undirected
354;388;3;Undirected
354;608;4;Undirected
354;460;1;Undirected
354;2865;4;Undirected
354;25;3;Undirected
354;1057;4;Undirected
354;2875;1;Undirected
354;2411;4;Undirected
354;2171;3;Undirected
354;1922;1;Undirected
354;1211;4;Undirected
354;1137;1;Undirected
354;2078;1;Undirected
354;1300;1;Undirected
354;2092;3;Undirected
354;2622;3;Undirected
354;1921;3;Undirected
354;119;1;Undirected
354;775;1;Undirected
354;1131;1;Undirected
354;1162;4,3;Undirected
354;1442;1;Undirected
354;1046;1;Undirected
354;625;3;Undirected
354;1459;4;Undirected
354;160;3;Undirected
354;394;4;Undirected
354;1927;4;Undirected
354;18;4;Undirected
354;44;4;Undirected
354;2132;1;Undirected
354;1955;1;Undirected
354;2441;3;Undirected
354;2322;3;Undirected
354;920;4;Undirected
354;2882;3;Undirected
354;92;4;Undirected
354;580;1;Undirected
354;671;1;Undirected
354;537;4;Undirected
354;511;1;Undirected
354;1543;4;Undirected
354;418;4;Undirected
354;666;3;Undirected
354;340;3;Undirected
354;3046;3;Undirected
354;166;1;Undirected
354;228;4;Undirected
354;77;3;Undirected
354;1663;1;Undirected
1152;614;1;Undirected
1152;329;1;Undirected
1152;520;1;Undirected
1152;2076;1;Undirected
1152;1310;1;Undirected
1152;3281;3;Undirected
1152;2125;1;Undirected
1152;1498;1;Undirected
1152;875;1;Undirected
1152;392;1;Undirected
1152;274;1;Undirected
1152;1388;1;Undirected
1152;1021;1;Undirected
1152;211;1;Undirected
1152;471;1;Undirected
1152;1327;1;Undirected
1152;1008;1;Undirected
2023;2120;1;Undirected
1587;1922;1;Undirected
54;2265;1;Undirected
54;1732;3;Undirected
54;1182;1;Undirected
54;22;4;Undirected
54;19;1,2,3;Undirected
54;387;3;Undirected
54;1575;1;Undirected
3173;2751;1;Undirected
444;153;2;Undirected
444;34;2;Undirected
444;1706;2;Undirected
444;1968;2;Undirected
444;2125;1;Undirected
3401;3484;1;Undirected
1355;1176;1;Undirected
1355;920;1;Undirected
1355;1744;1;Undirected
1355;1137;1;Undirected
1355;1544;1;Undirected
1355;1356;1;Undirected
1355;1581;1;Undirected
1355;1642;1;Undirected
1355;1244;1;Undirected
1355;206;4;Undirected
1355;1161;1;Undirected
1355;1190;1;Undirected
1355;1281;1;Undirected
1355;1366;1;Undirected
1355;1922;1;Undirected
1355;760;1;Undirected
1355;1195;1;Undirected
107;1989;1;Undirected
107;2582;1;Undirected
107;87;1;Undirected
107;2471;1;Undirected
107;1708;3;Undirected
107;3215;1;Undirected
107;75;1;Undirected
2524;2120;1;Undirected
1224;2530;1,3;Undirected
1224;1804;3;Undirected
1224;466;1;Undirected
1224;3464;1,3;Undirected
1224;1627;1;Undirected
1224;263;3;Undirected
1224;337;1;Undirected
1224;1434;3;Undirected
1224;135;3;Undirected
1224;2939;3;Undirected
1224;1636;3;Undirected
1224;3050;3;Undirected
1224;1909;3;Undirected
1224;61;3;Undirected
1224;1142;3;Undirected
1224;221;1;Undirected
1224;49;3;Undirected
1224;113;3;Undirected
1224;602;3;Undirected
1224;3161;3;Undirected
1224;1499;3;Undirected
1224;1056;3;Undirected
1224;537;3;Undirected
1224;2367;3;Undirected
1224;605;3;Undirected
1224;2879;3;Undirected
1623;2398;1;Undirected
1623;150;1,2;Undirected
1623;2099;2;Undirected
1623;238;1,2;Undirected
1623;137;1,2;Undirected
1623;103;1,2;Undirected
1623;3;2;Undirected
1623;75;1,2;Undirected
1293;1541;1;Undirected
1293;2512;1;Undirected
1293;2557;1;Undirected
1293;1996;1;Undirected
1293;1654;1;Undirected
352;85;1;Undirected
352;810;4;Undirected
352;423;4;Undirected
352;53;4;Undirected
352;51;1;Undirected
352;10;1,2;Undirected
352;2407;4;Undirected
352;92;1,2;Undirected
352;1683;1;Undirected
352;1268;1;Undirected
352;1461;1,2,4;Undirected
352;47;1;Undirected
352;87;4;Undirected
352;121;4;Undirected
352;1322;1;Undirected
352;22;4;Undirected
352;2792;1;Undirected
352;56;1,2,4;Undirected
352;2144;1,2;Undirected
352;1963;1;Undirected
352;391;1;Undirected
352;2094;4;Undirected
352;44;1,2,4,3;Undirected
352;3368;1;Undirected
352;2253;1,2;Undirected
352;277;4;Undirected
352;2767;4;Undirected
671;2166;3;Undirected
671;2437;3;Undirected
671;2004;1;Undirected
671;2782;3;Undirected
671;1861;3;Undirected
671;1102;1;Undirected
671;1804;3;Undirected
671;150;3;Undirected
671;1564;1;Undirected
671;1615;1;Undirected
671;787;1;Undirected
671;1774;3;Undirected
671;327;1;Undirected
671;1737;1;Undirected
671;933;1;Undirected
671;263;3;Undirected
671;608;3;Undirected
671;1838;3;Undirected
671;1203;3;Undirected
671;1692;1;Undirected
671;3095;1;Undirected
671;2875;1;Undirected
671;3026;3;Undirected
671;1708;1;Undirected
671;501;1;Undirected
671;2271;3;Undirected
671;537;3;Undirected
671;1013;1;Undirected
671;950;1;Undirected
671;3226;3;Undirected
671;119;1;Undirected
671;468;1;Undirected
671;1285;1;Undirected
671;1442;1;Undirected
671;2845;1;Undirected
671;1159;1;Undirected
671;1646;3;Undirected
671;53;3;Undirected
671;2375;3;Undirected
671;2132;1;Undirected
671;1295;1;Undirected
671;18;3;Undirected
671;1999;3;Undirected
671;2479;1;Undirected
671;2757;3;Undirected
671;2028;1,3;Undirected
671;2531;3;Undirected
671;2550;3;Undirected
671;100;3;Undirected
671;816;3;Undirected
671;98;4;Undirected
671;1832;3;Undirected
671;1636;3;Undirected
671;2622;3;Undirected
671;1160;1;Undirected
671;2441;3;Undirected
671;166;1;Undirected
2907;484;1;Undirected
2756;759;1;Undirected
2756;1324;3;Undirected
2756;2600;1;Undirected
1104;1630;1;Undirected
1104;1922;1;Undirected
1104;609;3;Undirected
1104;1766;1;Undirected
1104;3284;1;Undirected
1104;3083;3;Undirected
1104;887;3;Undirected
1104;1424;1;Undirected
1104;890;1;Undirected
1104;2939;3;Undirected
1104;869;3;Undirected
1104;3050;3;Undirected
1104;3228;1;Undirected
1104;1563;1;Undirected
1104;3087;1;Undirected
1104;3350;1;Undirected
1104;2300;3;Undirected
1104;535;3;Undirected
1104;113;3;Undirected
1104;2030;1;Undirected
1104;1533;1;Undirected
1104;1478;1;Undirected
1104;3161;3;Undirected
1104;1955;1;Undirected
1104;1199;1;Undirected
1104;2367;1;Undirected
1104;1669;3;Undirected
1104;1728;1;Undirected
1104;3116;1;Undirected
1104;576;1;Undirected
1104;1967;1;Undirected
1104;553;1;Undirected
1648;1213;3;Undirected
1648;3068;3;Undirected
1648;426;4;Undirected
1648;3199;3;Undirected
1648;1652;3;Undirected
1648;372;3;Undirected
1648;933;3;Undirected
1648;2138;3;Undirected
1648;388;3;Undirected
1648;1751;3;Undirected
1648;399;3;Undirected
1648;1127;3;Undirected
1648;1300;3;Undirected
1648;1481;3;Undirected
1648;2486;3;Undirected
1648;607;3;Undirected
1648;1925;4;Undirected
1648;1788;3;Undirected
1648;2649;3;Undirected
1648;703;3;Undirected
1648;1382;3;Undirected
1648;358;3;Undirected
1648;813;3;Undirected
1648;498;1;Undirected
1648;3227;3;Undirected
1648;100;3;Undirected
1648;1490;3;Undirected
1648;2550;3;Undirected
1648;1160;3;Undirected
371;442;1;Undirected
1135;2024;4;Undirected
1135;789;3;Undirected
1135;609;1;Undirected
1135;1321;3;Undirected
1135;3057;3;Undirected
1135;1818;4;Undirected
1135;387;3;Undirected
1135;631;4;Undirected
1135;3456;3;Undirected
1135;242;3;Undirected
1135;135;3;Undirected
1135;1203;3;Undirected
1135;828;4;Undirected
1135;77;3;Undirected
1135;3161;3;Undirected
1135;2371;3;Undirected
1135;22;4;Undirected
1135;349;4;Undirected
1135;1461;3;Undirected
1135;736;1;Undirected
1135;2959;1,2;Undirected
1135;522;1;Undirected
1135;2449;3;Undirected
1135;3217;4;Undirected
1135;281;4;Undirected
1135;2865;4;Undirected
1135;2542;4;Undirected
1135;3014;3;Undirected
1135;1900;3;Undirected
1135;1760;3;Undirected
1135;19;3;Undirected
1135;18;3;Undirected
1135;616;3;Undirected
1135;62;3;Undirected
1135;957;4;Undirected
1135;666;3;Undirected
1135;2395;4;Undirected
1135;774;4;Undirected
2866;2009;1;Undirected
1169;403;1,2;Undirected
1169;85;1;Undirected
1169;621;1,2;Undirected
1169;423;1,2;Undirected
1169;58;2;Undirected
1169;993;2;Undirected
1169;550;1,2;Undirected
1169;477;1;Undirected
1169;387;2;Undirected
2884;2004;4;Undirected
2884;2022;1;Undirected
2884;3245;1;Undirected
2884;3035;1;Undirected
2884;1180;4;Undirected
2884;3063;4,3;Undirected
2884;1140;1;Undirected
2884;3065;1;Undirected
2884;135;4;Undirected
2884;3134;1;Undirected
2884;2968;1;Undirected
2884;3050;1;Undirected
2884;2691;1;Undirected
2884;3040;1;Undirected
2884;3038;1;Undirected
2884;1300;4;Undirected
2884;2095;1;Undirected
2884;3077;1;Undirected
2884;775;4;Undirected
2884;1131;4;Undirected
2884;1771;1;Undirected
2884;2642;1;Undirected
2884;3096;1;Undirected
2884;3135;1;Undirected
2884;465;4;Undirected
2884;1394;3;Undirected
2884;2983;4;Undirected
2884;920;4;Undirected
2884;2125;1;Undirected
2884;511;4;Undirected
2884;3078;1;Undirected
2350;2305;1;Undirected
2350;3164;1;Undirected
2350;1871;1;Undirected
2350;2397;1;Undirected
2350;2522;1;Undirected
2350;2675;1;Undirected
985;2030;1;Undirected
985;1403;1;Undirected
985;1922;1;Undirected
985;1691;1;Undirected
985;1122;4;Undirected
985;1728;4;Undirected
985;1172;1;Undirected
985;576;1;Undirected
2705;85;1;Undirected
1807;2749;1;Undirected
1090;2220;1;Undirected
2902;2711;1,2;Undirected
2902;839;1;Undirected
2902;2501;2;Undirected
2902;1392;1,2;Undirected
2902;759;1,4;Undirected
2902;1983;1;Undirected
2902;1895;1,2;Undirected
731;661;1;Undirected
227;1021;1;Undirected
2552;208;2;Undirected
2552;3364;1;Undirected
2552;2169;3;Undirected
2552;3206;1;Undirected
2552;433;4,3;Undirected
2552;464;1;Undirected
2552;3038;1;Undirected
2552;2050;2;Undirected
2552;2063;1;Undirected
2552;2288;1;Undirected
2552;3007;1;Undirected
2552;2654;1;Undirected
2552;3122;1;Undirected
2552;307;1;Undirected
2552;249;1;Undirected
2552;3260;1;Undirected
2552;1207;3;Undirected
2552;1620;1;Undirected
2552;482;1;Undirected
2552;2800;1;Undirected
2552;3026;1;Undirected
2552;1811;1;Undirected
2552;2770;1;Undirected
2552;1707;1;Undirected
2552;1337;3;Undirected
2552;1127;1;Undirected
2552;3064;1;Undirected
2552;3281;1;Undirected
2552;3017;1;Undirected
2552;3083;1;Undirected
2552;781;1;Undirected
2552;2343;1;Undirected
2552;2110;1;Undirected
2552;2103;1;Undirected
2552;291;1;Undirected
2552;2785;3;Undirected
2552;193;1;Undirected
2552;1383;1;Undirected
2552;1545;1;Undirected
2552;3424;1;Undirected
2552;3264;1;Undirected
2552;2684;1;Undirected
2552;2446;1;Undirected
2552;499;1;Undirected
2552;2559;1;Undirected
2552;555;2;Undirected
2552;2125;1;Undirected
2552;2924;1;Undirected
2552;2734;1;Undirected
2552;3029;1;Undirected
2552;2727;1;Undirected
2552;3419;1;Undirected
2552;2370;1;Undirected
2552;3034;1;Undirected
2552;3182;1;Undirected
2978;3164;1;Undirected
2987;2009;1;Undirected
2987;2411;4;Undirected
2987;2345;4;Undirected
2987;1153;4;Undirected
2987;64;3;Undirected
2987;1300;4;Undirected
2987;3;4;Undirected
3107;241;1;Undirected
3107;217;1;Undirected
3107;257;1;Undirected
2051;2855;1;Undirected
2051;1021;1;Undirected
569;594;1,2;Undirected
569;636;1;Undirected
569;3344;1,2,4,3;Undirected
569;2952;4;Undirected
569;1777;1,2;Undirected
569;2395;1,4;Undirected
569;4;1,2,4,3;Undirected
569;1146;1;Undirected
569;990;1,2,4,3;Undirected
569;2441;1;Undirected
569;709;1;Undirected
569;1296;1,2;Undirected
569;3088;1;Undirected
3212;85;1;Undirected
3212;2060;1;Undirected
3212;2606;1;Undirected
3212;387;1,3;Undirected
3212;3106;1;Undirected
3212;342;1;Undirected
3212;849;1;Undirected
3212;2018;3;Undirected
3212;18;3;Undirected
3212;1330;3;Undirected
3212;46;1;Undirected
3212;2885;1;Undirected
3212;59;3;Undirected
3212;2290;1;Undirected
3212;2213;1;Undirected
3212;2077;1;Undirected
3212;3213;1;Undirected
3212;3333;1;Undirected
3212;654;1;Undirected
3212;2864;1;Undirected
3212;2525;3;Undirected
3212;2205;3;Undirected
3212;3099;1;Undirected
3212;1404;1;Undirected
3212;962;1;Undirected
3212;769;1;Undirected
3212;2836;1;Undirected
3212;2812;1;Undirected
766;191;2;Undirected
766;680;1,2;Undirected
766;341;4;Undirected
2718;2107;3;Undirected
2718;2120;1;Undirected
233;85;1;Undirected
233;10;2;Undirected
233;2794;1;Undirected
233;214;1;Undirected
233;418;2;Undirected
1080;3057;1;Undirected
1080;3226;3;Undirected
1080;3304;3;Undirected
1080;1597;3;Undirected
771;441;4;Undirected
771;2406;1;Undirected
771;2492;1;Undirected
771;2125;1;Undirected
771;753;1;Undirected
771;875;1;Undirected
771;2667;1;Undirected
771;211;1;Undirected
771;1270;1;Undirected
2140;1450;2;Undirected
2140;2590;1;Undirected
2140;1741;1;Undirected
2140;2187;1;Undirected
2140;1335;2;Undirected
2140;2249;2;Undirected
2140;2102;1;Undirected
2140;599;1;Undirected
2140;2833;1;Undirected
2140;3164;1;Undirected
2140;1418;2;Undirected
2140;910;2;Undirected
2140;1560;1,2;Undirected
2140;3480;1;Undirected
1681;2004;3;Undirected
1681;1922;1,4;Undirected
1681;679;4,3;Undirected
1681;34;3;Undirected
1681;778;3;Undirected
1681;3266;3;Undirected
1681;1774;3;Undirected
1681;3456;3;Undirected
1681;1203;3;Undirected
1681;1530;3;Undirected
1681;1526;3;Undirected
1681;1339;3;Undirected
1681;59;3;Undirected
1681;379;3;Undirected
