Source;Target;Label;Type
17;272;1;undirected
17;368;1;undirected
17;369;1;undirected
17;446;1;undirected
17;529;1;undirected
17;650;1;undirected
17;831;1;undirected
17;1110;1;undirected
17;1111;1;undirected
17;1140;1;undirected
17;1262;1;undirected
17;1688;1;undirected
17;1819;1;undirected
17;1898;1;undirected
17;1970;1;undirected
17;2040;1;undirected
17;2079;1;undirected
17;2109;1;undirected
17;2129;1;undirected
17;2138;1;undirected
17;2231;1;undirected
17;2278;1;undirected
17;2322;1;undirected
17;2428;1;undirected
17;2782;1;undirected
17;3025;1;undirected
17;3039;1;undirected
17;3043;1;undirected
17;3075;1;undirected
17;3178;1;undirected
17;3192;1;undirected
17;3343;1;undirected
17;3442;1;undirected
17;3740;1;undirected
17;4264;1;undirected
17;4265;1;undirected
17;4267;1;undirected
17;4268;1;undirected
17;4269;1;undirected
17;4270;1;undirected
17;4271;1;undirected
17;4272;1;undirected
17;4273;1;undirected
17;4274;1;undirected
17;4275;1;undirected
17;4276;1;undirected
17;4277;1;undirected
17;4278;1;undirected
17;4279;1;undirected
17;6696;1;undirected
17;6928;1;undirected
17;7548;1;undirected
18;1274;4;undirected
18;1829;4;undirected
18;5324;4;undirected
18;7194;4;undirected
18;7687;4;undirected
19;2124;3;undirected
19;2440;2;undirected
19;3128;1;undirected
19;4009;1;undirected
19;6424;2;undirected
19;6604;2;undirected
19;6668;2;undirected
19;6972;2;undirected
21;22;1;undirected
22;37;1;undirected
22;212;1;undirected
22;307;1;undirected
22;352;1;undirected
22;604;1;undirected
22;644;1;undirected
22;650;1;undirected
22;826;1;undirected
22;1056;1;undirected
22;1111;1;undirected
22;1262;1;undirected
22;1281;1;undirected
22;1284;1;undirected
22;1499;1;undirected
22;1501;1;undirected
22;1517;1;undirected
22;1591;1;undirected
22;1612;1;undirected
22;1657;1;undirected
22;1659;1;undirected
22;2052;1;undirected
22;2058;1;undirected
22;2109;1;undirected
22;2123;1;undirected
22;2138;1;undirected
22;2220;1;undirected
22;2261;1;undirected
22;2675;1;undirected
22;2926;1;undirected
22;2974;1;undirected
22;3039;1;undirected
22;3056;1;undirected
22;3057;1;undirected
22;3058;1;undirected
22;3067;1;undirected
22;3075;1;undirected
22;3273;1;undirected
22;3278;1;undirected
22;3355;1;undirected
22;3382;1;undirected
22;3546;1;undirected
22;4278;1;undirected
22;4354;1;undirected
22;4421;1;undirected
22;4498;1;undirected
22;4623;1;undirected
22;4624;1;undirected
22;4902;1;undirected
22;4903;1;undirected
22;5069;1;undirected
22;5259;1;undirected
22;5446;1;undirected
22;5860;1;undirected
22;5861;1;undirected
22;5862;1;undirected
23;24;1;undirected
24;1951;1;undirected
25;26;1;undirected
25;224;4;undirected
25;2813;4;undirected
25;7071;4;undirected
25;7490;4;undirected
25;7529;4;undirected
27;28;1;undirected
27;29;1;undirected
27;30;1;undirected
27;31;1;undirected
27;32;1,4;undirected
27;33;1;undirected
27;34;1;undirected
27;294;1;undirected
27;528;1;undirected
27;912;1;undirected
27;1224;1;undirected
27;1289;1;undirected
27;1324;1;undirected
27;1481;1;undirected
27;1615;1;undirected
27;1736;1;undirected
27;2039;1;undirected
27;2286;1;undirected
27;2539;1;undirected
27;2717;1;undirected
27;2926;1;undirected
27;3125;1;undirected
27;3210;1;undirected
27;3220;1;undirected
27;3528;1;undirected
27;3585;1;undirected
27;4251;1;undirected
27;4286;1;undirected
28;69;1;undirected
28;230;1;undirected
28;343;1;undirected
28;369;1;undirected
28;437;1;undirected
28;902;1;undirected
28;1123;1;undirected
28;1214;1;undirected
28;1663;1;undirected
28;1803;1;undirected
28;2031;2;undirected
28;2356;1;undirected
28;2455;1;undirected
28;2906;1;undirected
28;2972;2;undirected
28;3054;1;undirected
28;3144;1;undirected
28;3217;1;undirected
28;3221;1;undirected
28;3353;1;undirected
28;4559;1;undirected
28;4866;1;undirected
28;4912;1;undirected
28;5344;1;undirected
28;5481;1;undirected
28;5787;1;undirected
28;6562;3;undirected
28;6738;2;undirected
28;6808;3;undirected
28;6837;1;undirected
28;6845;1;undirected
28;6848;1;undirected
28;6886;1;undirected
28;6888;1;undirected
28;6892;1;undirected
29;57;1;undirected
29;1029;1;undirected
29;1030;1;undirected
29;3339;1;undirected
30;894;1;undirected
30;1219;1;undirected
30;1220;1;undirected
30;1906;1;undirected
31;183;1;undirected
31;1122;1;undirected
31;1282;1;undirected
31;1283;1;undirected
31;1284;1;undirected
31;1285;1;undirected
31;1286;1;undirected
31;1289;1;undirected
31;2230;1;undirected
31;2759;1;undirected
31;2824;1;undirected
31;3292;1;undirected
31;4079;1;undirected
31;5069;1;undirected
31;7115;1;undirected
32;56;1;undirected
32;587;1;undirected
32;603;1;undirected
32;905;1;undirected
32;912;1;undirected
32;1122;1;undirected
32;1283;1;undirected
32;1389;1;undirected
32;1600;1;undirected
32;1870;1;undirected
32;1912;1;undirected
32;2154;1;undirected
32;2277;1;undirected
32;2455;1;undirected
32;3100;1;undirected
32;3353;1;undirected
32;3403;1;undirected
32;3493;1;undirected
32;3615;1;undirected
32;3845;1;undirected
32;5010;1;undirected
32;5747;1;undirected
32;5753;1;undirected
32;5754;1;undirected
32;5755;1;undirected
33;356;1;undirected
33;2308;1;undirected
33;2617;1;undirected
33;2706;1;undirected
33;2759;1,4;undirected
33;3292;1;undirected
33;3577;1;undirected
33;5983;1;undirected
35;36;1;undirected
35;37;1;undirected
35;1124;4;undirected
35;1533;1;undirected
35;1537;1;undirected
35;2525;1;undirected
35;2595;1;undirected
35;4287;1;undirected
35;4288;1;undirected
35;4312;4;undirected
35;5412;4;undirected
35;7612;4;undirected
35;7724;4;undirected
35;7793;4;undirected
37;174;1;undirected
37;1055;1;undirected
37;2258;1;undirected
37;3866;1;undirected
37;3909;1;undirected
37;4248;1;undirected
37;6305;1;undirected
38;39;1;undirected
38;674;2;undirected
39;770;4;undirected
39;6963;4;undirected
39;7800;4;undirected
40;41;1;undirected
40;42;1;undirected
41;907;1;undirected
41;6115;4;undirected
41;7818;4;undirected
42;3993;4;undirected
43;44;1;undirected
43;57;1;undirected
43;2535;1;undirected
43;4289;1;undirected
44;379;1;undirected
44;2330;1;undirected
44;2757;1;undirected
44;4459;1;undirected
45;46;1;undirected
45;4291;1;undirected
45;4292;1;undirected
46;4289;1;undirected
47;48;1;undirected
47;49;1;undirected
47;50;1;undirected
47;51;1;undirected
47;52;1;undirected
47;2716;4;undirected
47;7589;4;undirected
48;137;1;undirected
48;138;1;undirected
48;139;1;undirected
48;174;1;undirected
48;270;3;undirected
48;834;1;undirected
48;990;1;undirected
48;1871;1;undirected
48;2140;1;undirected
48;3279;1;undirected
48;3285;2;undirected
48;3346;2,3;undirected
48;3680;3;undirected
48;3762;1;undirected
48;4357;1;undirected
48;4358;1;undirected
48;6711;3;undirected
49;72;3;undirected
49;92;3;undirected
49;284;2,3;undirected
49;346;1;undirected
49;615;3;undirected
49;840;3;undirected
49;842;2,3;undirected
49;1067;2;undirected
49;1205;2,3;undirected
49;1638;1;undirected
49;1639;1;undirected
49;1685;3;undirected
49;1794;2;undirected
49;1859;3;undirected
49;2161;2;undirected
49;2402;3;undirected
49;2461;2;undirected
49;2682;2,3;undirected
49;3021;3;undirected
49;3109;2;undirected
49;3260;2;undirected
49;3869;3;undirected
49;3947;2;undirected
49;4173;2,3;undirected
49;5259;3;undirected
49;5703;2,3;undirected
49;5825;2;undirected
49;5901;2;undirected
49;6030;2;undirected
49;6178;2,3;undirected
49;6424;2;undirected
49;6574;2,3;undirected
49;6583;2,3;undirected
49;6590;2;undirected
49;6595;2;undirected
49;6636;2,3;undirected
49;6663;2;undirected
49;6706;2,3;undirected
49;6749;2;undirected
49;6759;2;undirected
49;6972;2;undirected
49;7017;2,3;undirected
50;1038;1;undirected
50;2340;1;undirected
50;3413;1;undirected
50;3414;1;undirected
50;4164;1;undirected
51;90;3;undirected
51;220;1;undirected
51;239;1;undirected
51;606;1;undirected
51;840;2;undirected
51;1762;4;undirected
51;2250;3;undirected
51;2817;4;undirected
51;3175;2;undirected
51;3689;1;undirected
51;3746;1;undirected
51;3914;1;undirected
51;4001;3;undirected
51;4186;1;undirected
51;4561;4;undirected
51;4784;4;undirected
51;4893;4;undirected
51;5000;1;undirected
51;5037;2;undirected
51;6563;1,2;undirected
51;6569;3;undirected
53;54;1;undirected
53;2130;4;undirected
53;4955;4;undirected
54;57;1;undirected
54;353;1;undirected
54;402;1;undirected
54;441;1;undirected
54;619;1;undirected
54;905;1;undirected
54;1140;1;undirected
54;1641;1;undirected
54;2056;1;undirected
54;2277;1;undirected
54;4256;1;undirected
54;4645;1;undirected
54;4773;1;undirected
54;5077;1;undirected
54;5486;1;undirected
55;56;1;undirected
55;57;1;undirected
55;58;1;undirected
55;72;2,3;undirected
55;380;2,3;undirected
55;2401;3;undirected
55;2923;1;undirected
55;3060;2,3;undirected
55;3639;2;undirected
55;4001;2,3;undirected
55;4300;1;undirected
55;4772;3;undirected
55;5037;2,3;undirected
55;6569;3;undirected
55;6582;3;undirected
55;6590;2,3;undirected
55;6636;3;undirected
55;6646;3;undirected
55;6655;2,3;undirected
55;6679;2;undirected
56;898;4;undirected
56;2174;1;undirected
56;3198;1;undirected
56;3279;1;undirected
56;4115;1;undirected
56;4170;4;undirected
56;5933;1;undirected
57;216;1;undirected
57;257;1;undirected
57;379;1;undirected
57;604;1;undirected
57;855;1;undirected
57;948;1;undirected
57;1038;1;undirected
57;1088;1;undirected
57;1189;1;undirected
57;1238;1;undirected
57;1284;1;undirected
57;1291;1;undirected
57;1501;1;undirected
57;1537;1;undirected
57;1554;1;undirected
57;1571;1;undirected
57;1602;1;undirected
57;1620;1;undirected
57;1624;1;undirected
57;1633;1;undirected
57;2171;1;undirected
57;2174;1;undirected
57;2207;1;undirected
57;2347;1;undirected
57;2563;1;undirected
57;2869;1;undirected
57;2888;1;undirected
57;3128;1;undirected
57;3138;1;undirected
57;3253;1;undirected
57;3391;1;undirected
57;3547;1;undirected
57;3605;1;undirected
57;3754;1;undirected
57;3764;1;undirected
57;3849;1;undirected
57;3859;1;undirected
57;3906;1;undirected
57;3943;1;undirected
57;4087;1;undirected
57;4163;1;undirected
57;4223;1;undirected
57;4349;1;undirected
57;4362;1;undirected
57;4587;1;undirected
57;4651;1;undirected
57;4866;1;undirected
57;5696;1;undirected
57;6060;1;undirected
57;6475;1;undirected
57;6476;1;undirected
57;6995;1;undirected
57;7118;1;undirected
58;90;2;undirected
58;250;2,3;undirected
58;270;2,3;undirected
58;917;2;undirected
58;1123;2;undirected
58;2366;2;undirected
58;3403;2;undirected
58;4223;2;undirected
58;4538;2;undirected
58;6563;2;undirected
58;6652;2;undirected
58;6682;2;undirected
58;6684;2;undirected
58;6722;2;undirected
59;60;1;undirected
59;256;1;undirected
59;485;1;undirected
59;2971;1;undirected
59;4287;1;undirected
60;492;1;undirected
61;62;1;undirected
63;64;1;undirected
63;408;1;undirected
63;532;1;undirected
63;4301;1;undirected
64;146;1;undirected
64;210;1;undirected
64;2535;1;undirected
64;3536;1;undirected
64;3718;1;undirected
64;3732;1;undirected
64;4653;1;undirected
64;4758;1;undirected
65;66;1;undirected
65;67;1;undirected
65;68;1;undirected
65;213;1;undirected
65;690;1;undirected
65;1603;1;undirected
65;2619;1;undirected
65;4020;2;undirected
65;4302;1;undirected
65;4303;1;undirected
65;5081;2;undirected
67;410;2;undirected
67;1437;4;undirected
67;2795;1;undirected
67;2916;4;undirected
67;3009;4;undirected
67;3066;4;undirected
67;3107;2;undirected
67;3328;2;undirected
67;4001;2;undirected
67;4992;4;undirected
67;5092;4;undirected
67;5533;2;undirected
67;6131;4;undirected
67;6449;2;undirected
67;6601;2;undirected
67;6604;2,4;undirected
67;6627;2;undirected
67;6667;2;undirected
67;6693;2;undirected
67;6774;4;undirected
67;6782;4;undirected
67;7607;4;undirected
68;1036;2;undirected
68;1067;2,3;undirected
68;1122;1;undirected
68;1156;2;undirected
68;1188;2;undirected
68;1988;1;undirected
68;2359;3;undirected
68;2866;4;undirected
68;3062;2;undirected
68;3087;1;undirected
68;3217;1;undirected
68;3227;1;undirected
68;3260;3;undirected
68;3719;1;undirected
68;4026;1;undirected
68;4250;1;undirected
68;4897;2;undirected
68;5259;2;undirected
68;5702;2;undirected
68;5784;2,3;undirected
68;5923;2;undirected
68;6424;2;undirected
68;6598;2;undirected
68;6623;2;undirected
68;6624;2;undirected
68;6924;1;undirected
68;6972;2;undirected
68;6987;1;undirected
68;7017;3;undirected
69;70;1;undirected
69;71;1;undirected
70;4435;1;undirected
71;4038;1;undirected
72;73;1;undirected
72;220;2;undirected
72;284;2,3;undirected
72;319;2,3;undirected
72;336;1;undirected
72;477;3;undirected
72;615;3;undirected
72;840;3;undirected
72;842;2;undirected
72;990;3;undirected
72;1067;2;undirected
72;1156;3;undirected
72;1205;2,3;undirected
72;1332;2;undirected
72;1685;3;undirected
72;1794;3;undirected
72;2056;3;undirected
72;2408;3;undirected
72;2435;4;undirected
72;2452;2;undirected
72;2546;3;undirected
72;2682;2,3;undirected
72;2822;2,3;undirected
72;2923;3;undirected
72;3009;2,3;undirected
72;3060;2;undirected
72;3260;2;undirected
72;3272;3;undirected
72;3298;2;undirected
72;3343;1;undirected
72;3582;2;undirected
72;3651;2,3;undirected
72;3869;3;undirected
72;4001;2,3;undirected
72;4077;2;undirected
72;4103;3;undirected
72;4137;2;undirected
72;4285;3;undirected
72;4941;2;undirected
72;5037;2,3;undirected
72;5259;2,3;undirected
72;5334;2;undirected
72;5901;2,3;undirected
72;5929;2;undirected
72;6030;3;undirected
72;6178;2,3;undirected
72;6301;3;undirected
72;6449;2;undirected
72;6574;2;undirected
72;6575;3;undirected
72;6582;2,3;undirected
72;6583;2,3;undirected
72;6590;2,3;undirected
72;6595;2,3;undirected
72;6604;2;undirected
72;6632;2;undirected
72;6636;2;undirected
72;6652;2;undirected
72;6653;3;undirected
72;6655;3;undirected
72;6677;2;undirected
72;6679;2,3;undirected
72;6699;2;undirected
72;6763;3;undirected
72;6782;3;undirected
72;6964;2;undirected
72;7017;2;undirected
73;1370;1;undirected
74;75;1;undirected
75;570;1;undirected
76;77;1;undirected
77;1285;1;undirected
77;4853;1;undirected
78;79;1;undirected
78;80;1;undirected
78;81;1;undirected
78;82;1;undirected
78;1534;1;undirected
78;4310;1;undirected
79;728;1;undirected
79;1612;1;undirected
79;2277;1;undirected
79;4723;1;undirected
79;6507;1;undirected
79;6508;1;undirected
79;7826;4;undirected
80;383;1;undirected
80;619;1;undirected
80;3615;1;undirected
80;3682;1;undirected
80;4183;1;undirected
80;4497;1;undirected
82;1263;1;undirected
82;3272;2,3;undirected
82;3859;3;undirected
83;84;1;undirected
83;85;1;undirected
83;86;1;undirected
83;146;1;undirected
83;315;1;undirected
83;627;4;undirected
83;743;1;undirected
83;1115;1;undirected
83;1448;1;undirected
83;1895;1;undirected
83;2393;4;undirected
83;2394;4;undirected
83;2861;1;undirected
83;3296;4;undirected
83;3671;4;undirected
83;4315;1;undirected
83;4316;1;undirected
83;4317;1;undirected
83;4318;1;undirected
83;6487;1;undirected
83;6488;1;undirected
83;7206;4;undirected
83;7607;4;undirected
83;7719;4;undirected
83;7737;4;undirected
85;173;1;undirected
85;301;1;undirected
85;568;1;undirected
85;596;1;undirected
85;788;1;undirected
85;886;1;undirected
85;1089;1;undirected
85;1501;1;undirected
85;1668;1;undirected
85;2329;1;undirected
85;2551;1;undirected
85;2706;1;undirected
85;2731;1;undirected
85;2798;1;undirected
85;2883;1;undirected
85;3039;1;undirected
85;3269;1;undirected
85;3528;1;undirected
85;3842;1;undirected
85;3924;1;undirected
85;3974;1;undirected
85;4040;1;undirected
85;4126;1;undirected
85;4215;1;undirected
85;4246;1;undirected
85;4554;1;undirected
85;4866;1;undirected
85;5008;1;undirected
85;6269;1;undirected
85;6270;1;undirected
86;1488;4;undirected
86;1596;4;undirected
86;2393;4;undirected
86;2394;4;undirected
86;2979;4;undirected
86;3296;4;undirected
86;3671;4;undirected
86;4115;1;undirected
86;5378;4;undirected
86;5420;4;undirected
86;6865;4;undirected
86;6879;4;undirected
86;6994;4;undirected
86;7012;4;undirected
86;7206;4;undirected
86;7499;4;undirected
86;7611;4;undirected
86;7619;4;undirected
86;7648;4;undirected
86;7737;4;undirected
87;88;1;undirected
87;89;1;undirected
87;90;1,2,3;undirected
87;91;1;undirected
87;92;1,2,3,4;undirected
87;244;1;undirected
87;286;1;undirected
87;568;1;undirected
87;619;1;undirected
87;660;1;undirected
87;791;1;undirected
87;915;1;undirected
87;1067;2;undirected
87;1398;1;undirected
87;1480;1;undirected
87;1564;1;undirected
87;1780;1;undirected
87;2129;1;undirected
87;2261;1;undirected
87;2462;1;undirected
87;2682;3;undirected
87;2706;1;undirected
87;2770;1;undirected
87;2942;1;undirected
87;3300;1;undirected
87;3619;1;undirected
87;4061;1;undirected
87;4322;1;undirected
87;4323;1;undirected
87;4324;1;undirected
87;4325;1;undirected
87;4326;1;undirected
87;4327;1;undirected
87;4328;1;undirected
87;5037;2;undirected
87;5076;1;undirected
87;5901;2;undirected
87;6030;2;undirected
87;6178;2,3;undirected
87;6583;2;undirected
87;6653;1,4;undirected
87;7567;1;undirected
88;89;1;undirected
88;90;1;undirected
88;173;1;undirected
88;562;1;undirected
88;568;1;undirected
88;588;1;undirected
88;748;1;undirected
88;834;1;undirected
88;1022;1;undirected
88;1037;1;undirected
88;1708;1;undirected
88;1739;1;undirected
88;1816;1;undirected
88;1817;1;undirected
88;1818;1;undirected
88;1819;1;undirected
88;1820;1;undirected
88;1821;1;undirected
88;1822;1;undirected
88;1823;1;undirected
88;1824;1;undirected
88;1825;1;undirected
88;1826;1;undirected
88;1827;1;undirected
88;1830;1;undirected
88;2057;1;undirected
88;2123;1;undirected
88;2329;1;undirected
88;2444;1;undirected
88;2469;1;undirected
88;2983;1;undirected
88;3087;1;undirected
88;3280;1;undirected
88;3399;1;undirected
88;3806;1;undirected
88;3939;1;undirected
88;4061;1;undirected
88;4278;1;undirected
88;4326;1;undirected
88;4371;1;undirected
88;4380;1;undirected
88;4827;1;undirected
88;4862;1;undirected
88;5285;1;undirected
88;5286;1;undirected
88;5287;1;undirected
88;5288;1;undirected
88;5289;1;undirected
88;5290;1;undirected
88;5291;1;undirected
88;5292;1;undirected
88;5293;1;undirected
88;5294;1;undirected
88;6456;1;undirected
88;6457;1;undirected
88;6461;1;undirected
88;6462;1;undirected
88;6463;1;undirected
88;6464;1;undirected
88;6465;1;undirected
88;6653;1,4;undirected
88;6973;1;undirected
89;356;1;undirected
89;891;1;undirected
89;893;4;undirected
89;1033;1;undirected
89;1111;1;undirected
89;1262;1;undirected
89;1567;1,4;undirected
89;1794;1;undirected
89;2108;1;undirected
89;2156;1;undirected
89;2161;2;undirected
89;2220;1;undirected
89;2799;1;undirected
89;3096;1;undirected
89;3123;4;undirected
89;3260;2;undirected
89;3367;1;undirected
89;3519;1;undirected
89;3527;1;undirected
89;3871;1;undirected
89;4526;1;undirected
89;4566;4;undirected
89;5183;1;undirected
89;5882;1;undirected
89;6577;2;undirected
89;6926;1;undirected
89;6982;3;undirected
89;7059;1;undirected
90;92;2,4;undirected
90;389;1;undirected
90;601;4;undirected
90;749;1;undirected
90;1118;1;undirected
90;1195;1;undirected
90;1214;1;undirected
90;1892;2;undirected
90;2257;1;undirected
90;2387;1;undirected
90;2590;4;undirected
90;2787;1;undirected
90;3122;1;undirected
90;3144;1;undirected
90;3154;3;undirected
90;3175;2;undirected
90;3187;1;undirected
90;3253;1;undirected
90;4522;1;undirected
90;4608;2;undirected
90;4646;1;undirected
90;4936;1;undirected
90;5259;3;undirected
90;5334;2,3;undirected
90;5901;2;undirected
90;5928;1;undirected
90;5929;1;undirected
90;6030;2;undirected
90;6178;3;undirected
90;6579;2;undirected
90;6698;4;undirected
90;6723;4;undirected
90;6943;4;undirected
90;7029;3;undirected
91;258;1;undirected
92;113;2;undirected
92;239;3;undirected
92;1564;3;undirected
92;1685;2;undirected
92;1941;3;undirected
92;1973;1,2;undirected
92;3009;2;undirected
92;3144;4;undirected
92;3651;3;undirected
92;4241;3;undirected
92;4608;3;undirected
92;4900;3;undirected
92;6030;2;undirected
92;6578;2,3;undirected
92;6653;1,4;undirected
92;6766;2,3;undirected
92;6975;2;undirected
92;8145;4,5;undirected
93;94;1;undirected
93;95;1;undirected
93;5037;2,3;undirected
94;793;4;undirected
94;2906;4;undirected
94;4394;4;undirected
94;5673;4;undirected
95;840;1;undirected
96;97;1;undirected
96;449;1;undirected
97;1239;1;undirected
97;1345;1;undirected
97;1744;1;undirected
97;2207;1;undirected
97;2480;1;undirected
97;3963;1;undirected
97;4362;1;undirected
97;7106;1;undirected
98;452;1;undirected
98;599;2,3;undirected
98;905;1;undirected
98;1039;1;undirected
98;1050;1;undirected
98;1294;1;undirected
98;2121;1;undirected
98;2454;1;undirected
98;3143;1;undirected
98;3209;1;undirected
98;3378;1;undirected
98;3615;1;undirected
98;4289;1;undirected
98;4329;1;undirected
98;4330;1;undirected
98;4331;1;undirected
98;4332;1;undirected
98;4333;1;undirected
98;6927;2,3;undirected
98;7083;1;undirected
98;7114;1;undirected
99;100;1;undirected
99;101;1;undirected
100;3529;1;undirected
101;213;1;undirected
101;370;3;undirected
101;619;1;undirected
101;637;1;undirected
101;638;1;undirected
101;758;1;undirected
101;886;1;undirected
101;1089;1;undirected
101;1481;1;undirected
101;1677;4;undirected
101;1753;1,4;undirected
101;1823;1;undirected
101;1833;1;undirected
101;2169;1;undirected
101;2329;1;undirected
101;2894;1;undirected
101;2974;1;undirected
101;3100;1;undirected
101;3528;1;undirected
101;3529;1;undirected
101;3530;1;undirected
101;3745;1;undirected
101;3764;1;undirected
101;3939;1;undirected
101;4317;1;undirected
101;5674;4;undirected
101;6485;4;undirected
101;7795;4;undirected
101;7796;4;undirected
101;7901;4;undirected
101;7939;4;undirected
102;103;1;undirected
102;104;1;undirected
102;3010;1;undirected
102;3343;1;undirected
102;4340;1,3;undirected
103;304;1;undirected
103;307;1;undirected
103;308;1;undirected
103;512;1;undirected
103;626;1;undirected
103;902;1;undirected
103;963;1;undirected
103;1241;1;undirected
103;1822;1;undirected
103;1826;1;undirected
103;1957;2,3;undirected
103;2078;1;undirected
103;2236;1;undirected
103;2445;1;undirected
103;2631;1;undirected
103;2836;1;undirected
103;3144;1;undirected
103;3337;1;undirected
103;3339;1;undirected
103;3674;1;undirected
103;4038;1;undirected
103;4516;1;undirected
103;4616;2;undirected
103;4976;1;undirected
103;5145;1;undirected
103;5235;1;undirected
103;5372;1;undirected
103;5928;1;undirected
103;6000;1;undirected
103;6364;1;undirected
103;6853;1;undirected
103;6868;1;undirected
103;6885;1;undirected
103;6886;1;undirected
103;6888;1;undirected
103;6891;1;undirected
104;1553;1;undirected
104;1731;1;undirected
104;2277;1;undirected
104;2735;1;undirected
104;2949;1;undirected
104;2950;1;undirected
104;3010;1;undirected
104;3533;1;undirected
104;4064;1;undirected
104;4182;1;undirected
104;5803;1;undirected
105;106;1;undirected
107;108;1;undirected
109;110;1;undirected
109;111;1;undirected
109;112;1;undirected
109;113;1;undirected
109;114;1;undirected
109;190;1;undirected
109;290;1;undirected
109;588;1;undirected
109;1731;1;undirected
109;4328;1;undirected
109;4345;1;undirected
109;4346;1;undirected
110;568;1;undirected
110;703;1;undirected
110;1052;1;undirected
110;1250;1;undirected
110;1251;1;undirected
110;1252;1;undirected
110;2134;1;undirected
110;3556;1;undirected
110;6491;1;undirected
111;2956;1;undirected
113;1794;2,3;undirected
113;1941;1;undirected
113;2156;1;undirected
113;2435;2;undirected
113;2714;1;undirected
113;3848;3;undirected
113;4149;1;undirected
113;4175;1;undirected
113;4328;1;undirected
113;4387;1;undirected
113;5359;2;undirected
113;6178;2;undirected
113;6772;2;undirected
114;1370;1;undirected
114;2452;1;undirected
114;2653;1;undirected
115;116;1;undirected
115;117;1;undirected
117;735;1;undirected
117;736;1;undirected
117;1353;1;undirected
117;1443;1;undirected
117;3565;1;undirected
118;119;1;undirected
119;470;1;undirected
119;894;1;undirected
119;908;1;undirected
119;1321;1;undirected
119;4488;1;undirected
120;121;1;undirected
120;217;4;undirected
120;218;4;undirected
120;442;4;undirected
120;635;1;undirected
120;808;4;undirected
120;1278;4;undirected
120;1304;4;undirected
120;1516;4;undirected
120;1733;4;undirected
120;2302;1;undirected
120;2362;4;undirected
120;2641;4;undirected
120;2971;1;undirected
120;2997;4;undirected
120;3140;4;undirected
120;3251;4;undirected
120;3987;4;undirected
120;4190;4;undirected
120;4255;1;undirected
120;5158;4;undirected
121;2547;4;undirected
121;3096;1;undirected
121;3957;1;undirected
121;4283;1;undirected
121;5022;1;undirected
121;5121;1;undirected
121;5960;4;undirected
122;123;1;undirected
123;3805;1;undirected
124;125;1;undirected
124;126;1;undirected
124;6489;1;undirected
124;6490;1;undirected
127;128;1;undirected
127;129;1;undirected
127;242;1;undirected
127;279;1;undirected
127;437;1;undirected
127;531;1;undirected
127;1001;1;undirected
