Source;Target;Label;Type
25;33;D2;undirected
25;35;D5;undirected
26;27;D1,D4,D5;undirected
26;28;D1;undirected
26;29;D1;undirected
27;28;D1,D2,D4;undirected
27;29;D1,D4;undirected
27;30;D1;undirected
27;46;D2;undirected
28;29;D1,D4;undirected
28;30;D1,D4,D5;undirected
28;33;D2;undirected
28;38;D4;undirected
28;39;D2,D5;undirected
28;43;D2,D4;undirected
29;50;D1,D4;undirected
31;32;D4;undirected
31;33;D2,D4;undirected
31;34;D1,D5;undirected
31;35;D1,D5;undirected
31;36;D5;undirected
31;37;D4;undirected
31;38;D4,D5;undirected
32;33;D1;undirected
32;47;D3,D5;undirected
32;51;D5;undirected
33;37;D4;undirected
33;39;D2;undirected
33;44;D2;undirected
33;48;D3,D4,D5;undirected
34;35;D1,D4,D5;undirected
34;36;D1,D4,D5;undirected
34;38;D1,D4,D5;undirected
35;36;D1,D4,D5;undirected
35;38;D1,D4,D5;undirected
36;38;D1,D4,D5;undirected
37;44;D1,D5;undirected
37;49;D1;undirected
37;50;D1;undirected
39;40;D1,D2,D4,D5;undirected
39;41;D3,D4,D5;undirected
39;42;D1,D3,D5;undirected
39;43;D4;undirected
39;44;D2,D4,D5;undirected
39;45;D1,D5;undirected
40;41;D1,D4,D5;undirected
40;43;D2,D4;undirected
40;44;D1,D2,D5;undirected
40;45;D1;undirected
40;49;D2;undirected
41;44;D5;undirected
41;45;D1,D4;undirected
42;43;D1;undirected
42;45;D1,D3;undirected
43;44;D1,D5;undirected
43;45;D1,D4,D5;undirected
43;46;D2;undirected
44;45;D1,D5;undirected
44;49;D2,D5;undirected
44;50;D2,D5;undirected
45;49;D1;undirected
46;47;D1;undirected
46;48;D1,D5;undirected
47;48;D1;undirected
47;49;D5;undirected
47;51;D1;undirected
47;52;D1;undirected
48;51;D1;undirected
48;52;D1,D4,D5;undirected
49;50;D1,D2;undirected
51;52;D1;undirected
